,RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
3234,20251227-170439,1.2668638229,1.2916333675,109.2454833984,144.4003448486,0.0123860836,1.9371150732,1.4166897681,1.4122061729,70.8000030518,64.7666667845,22175.5,21809.3699504573,3133.3332519531,3133.3332519531,0.3333333433,0.0081300815,927.0,927.0,16.3338947296,11.2133496215,0.0,0.0,9082,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.00016,327680,0.008216,0.174,0.946,3.0,linear,False,128,1,simple,,,5,500000,64,12000
3235,20251227-170712,1.0912408829,1.0990825891,35.8201789856,38.781829834,0.0258907983,1.6556640863,1.4187494516,1.417594552,66.2666702271,64.1229171753,21591.0,21565.5,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,12.4427547455,10.3243912458,0.0,0.0,9083,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,9.5e-05,40960,0.00192,0.275,0.928,8.0,linear,False,32,1,simple,,,5,100000,512,12000
3236,20251227-170758,2.7255589962,2.8721854687,274.4034729004,333.2247314453,0.0349817208,0.2993347612,1.4115056834,1.4073640108,68.7333297729,63.1120483674,21657.666015625,21538.7831325301,3133.3332519531,3133.3332519531,0.5,0.0200803215,927.0,927.0,14.3920650482,9.409164331,0.0,0.0,9084,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,1.3e-05,10240,0.002138,0.17,0.901,4.0,linear,True,64,2,simple,,,5,1000000,1024,12000
3237,20251227-171339,100.0000152588,100.0000152588,138.2877044678,554.1215209961,0.0341904349,0.0021401303,1.2307468559,1.1623077393,71.4000015259,63.7228916582,21674.0,21557.563253012,3133.3332519531,3133.3332519531,0.5,0.0120481928,927.0,927.0,18.3244533539,11.4171920254,0.0,0.0,9085,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000255,20480,0.002403,0.105,0.907,3.0,linear,False,128,3,simple,,,5,2000000,512,12000
3238,20251227-172303,92.3461685181,100.0000152588,187.9152069092,392.0802612305,0.0248921384,0.0815404553,1.2729494328,1.1977192163,77.25,64.4578313253,21778.5,21596.6305064006,3133.3332519531,3133.3332519531,0.5,0.0100401608,927.6666870117,927.0080323736,17.0982494354,11.4504625711,0.0,0.0,9086,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000125,40960,0.005154,0.251,0.908,8.0,linear,False,64,3,simple,,,5,1000000,128,12000
3239,20251227-172942,100.0000152588,100.0000152588,463.4756164551,619.3552856445,0.0247071125,0.0678183963,1.4049735852,1.3944932222,71.5999984741,63.9723896808,21693.0,21602.0572877447,3133.3332519531,3133.3332519531,1.0,0.012048193,927.0,927.0,17.9403629303,11.1211449468,0.0,0.0,9087,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,2.2e-05,40960,0.000163,0.186,0.901,4.0,linear,True,64,3,simple,,,5,2000000,1024,12000
3240,20251227-174010,0.9459183812,0.9459183812,329.4436035156,329.4436035156,0.0133010376,0.084328038,1.4072244182,1.3968001604,70.0999984741,64.063052074,22233.666015625,21914.2781673569,3133.3332519531,3133.3332519531,0.6666666865,0.0120481931,927.6666870117,927.0080323736,14.554936409,10.5367654892,0.0,0.0,9088,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000151,327680,0.004423,0.187,0.932,3.0,linear,False,256,1,simple,,,5,1000000,128,12000
3241,20251227-174547,1.5004328489,1.5004328489,32.5046081543,32.5046081543,0.0158475717,0.0598377585,1.4224763364,1.4259451628,66.2333297729,62.8687496185,21686.333984375,21600.1667480469,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,11.0684041977,8.8407999277,0.0,0.0,9089,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.00029,40960,0.009942,0.159,0.925,3.0,constant,True,256,3,simple,,,5,100000,128,12000
3242,20251227-174627,1.3681724072,1.4012500048,333.9013061523,371.4216003418,0.0121456146,0.3079708268,1.4173067435,1.4158712626,69.0333328247,63.5329319138,21975.333984375,21784.8674934111,3133.3332519531,3133.3332519531,0.5,0.0140562251,927.0,927.0,14.2183084488,10.4174578793,0.0,0.0,9090,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,2.4e-05,163840,0.001822,0.29,0.919,5.0,linear,True,64,3,simple,,,5,1000000,2048,12000
3243,20251227-175245,90.7642974854,100.0000152588,515.4603271484,570.6948852539,0.0126918869,0.0110428976,1.3651405745,1.3347975016,70.0999984741,64.6162649867,21810.0,21689.7499764684,3133.3332519531,3133.3332519531,0.3333333433,0.0020080322,927.0,927.0,18.9031887054,11.7910775506,0.0,0.0,9091,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000151,81920,0.001393,0.297,0.912,3.0,linear,False,128,3,simple,,,5,2000000,512,12000
3244,20251227-180224,1.2888667583,1.322983861,57.3850975037,72.5939483643,0.0170349507,0.6849642694,1.4183076322,1.4170837402,71.1500015259,62.8516666412,21649.666015625,21597.6915039063,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927.5,927.025,12.7838163376,9.8822306633,0.0,0.0,9092,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000239,81920,0.006852,0.208,0.941,3.0,linear,True,32,2,simple,,,5,250000,64,12000
3245,20251227-180351,100.0000152588,100.0000152588,91.4568405151,729.9035644531,0.0342079619,0.0047283571,1.1295913666,1.0393828154,76.3000030518,63.6918675986,21654.5,21562.4136624623,3133.3332519531,3133.3332519531,0.5,0.0060240964,927.0,927.0,15.4053640366,10.1848166305,0.0,0.0,9093,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000234,10240,0.000282,0.101,0.927,5.0,linear,False,512,2,simple,,,5,2000000,512,12000
3246,20251227-181610,1.6647465229,1.6647465229,117.0100097656,117.0100097656,0.0250007017,0.0723390803,1.4165494025,1.4096413851,66.6999969482,62.8216665268,21768.0,21654.2416992188,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927.0,927.0,13.782365799,10.8721887112,0.0,0.0,9094,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,9.1e-05,81920,0.002212,0.25,0.921,10.0,linear,True,512,2,simple,,,5,250000,128,12000
3247,20251227-181843,1.272331953,1.3128771782,62.0098609924,74.3473129272,0.0120071629,0.2208632678,1.4185378492,1.4181238413,67.9666671753,63.3166666031,21675.666015625,21602.308203125,3133.3332519531,3133.3332519531,0.5,0.0750000015,927.0,927.0,12.7811994553,9.8012933731,0.0,0.0,9095,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,3.8e-05,81920,0.008178,0.15,0.915,3.0,constant,True,128,3,simple,,,5,250000,1024,12000
3248,20251227-182012,1.1466292143,1.2011493444,22.830280304,26.0581626892,,,1.4189382344,1.4189382792,65.5666656494,63.9166665077,21795.333984375,21697.8752441406,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,11.1431932449,9.5870937109,0.0,0.0,9096,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000198,327680,0.009178,0.162,0.917,4.0,linear,True,512,2,simple,,,5,100000,256,12000
3249,20251227-182046,100.0000076294,100.0000076294,90.6274337769,224.1793060303,0.0347413208,0.0101111242,1.1926446135,1.0488784313,71.0,63.237804785,21625.5,21558.8537061738,3133.3332519531,3133.3332519531,0.0,0.0,927.3333129883,927.0081295851,15.5920848846,10.4510505258,0.0,0.0,9097,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000295,20480,0.003655,0.228,0.922,10.0,linear,False,128,3,simple,,,5,500000,64,12000
3250,20251227-182443,100.0000152588,100.0000152588,155.0409088135,567.4839477539,0.0182065315,0.0612399466,1.2458831646,1.0802049637,83.1500015259,64.8646588613,21901.5,21731.8172651544,3133.3332519531,3133.3332519531,0.3333333433,0.0020080322,927.0,927.0,16.7939071655,11.8677401026,0.0,0.0,9098,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000214,81920,0.004509,0.288,0.941,3.0,constant,True,256,2,simple,,,5,2000000,256,12000
3251,20251227-183419,100.0000152588,100.0000152588,239.2337036133,543.8328857422,0.025849967,0.0027989435,1.2367684382,1.0781027079,72.1500015259,64.2054218154,21825.0,21710.863469503,3133.3332519531,3133.3332519531,0.0,0.0,929.0,927.0602409639,16.4701194763,11.5993849858,0.0,0.0,9099,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000167,81920,0.006047,0.276,0.901,10.0,constant,True,512,2,simple,,,5,1000000,1024,12000
3252,20251227-184330,7.7760882378,7.7760882378,74.4195785522,74.4195785522,0.0242491285,0.0839424201,1.4145188212,1.3936449289,69.1999969482,64.5641664505,21582.5,21537.683203125,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,16.4083003998,10.827308321,0.0,0.0,9100,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000191,20480,0.007381,0.153,0.903,3.0,constant,True,32,3,simple,,,5,250000,256,12000
3253,20251227-184455,100.0000152588,100.0000152588,545.5255126953,784.3778686523,0.0175555494,0.2276379367,1.3053629923,1.2164382935,79.1999969482,64.9769076152,21840.0,21671.6556499435,3133.3332519531,3133.3332519531,0.5,0.0140562251,927.0,927.0,17.8016319275,11.6878432912,0.0,0.0,9101,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000105,81920,0.003089,0.221,0.933,8.0,linear,False,32,3,simple,,,5,2000000,256,12000
3254,20251227-185808,1.1640831232,1.2281552553,3.7963805199,25.3181667328,,,1.4189382792,1.4189382792,66.0333328247,64.1937499046,21626.5,21529.7497558594,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,12.9180212021,9.6869893074,0.0,0.0,9102,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,4.3e-05,327680,0.000763,0.201,0.939,5.0,constant,True,64,2,simple,,,5,100000,64,12000
3255,20251227-185840,0.9984238148,1.019929409,76.7953109741,79.8589706421,0.0248745121,0.3286797255,1.4215265095,1.4216872454,65.9000015259,63.5925001144,21607.333984375,21543.108203125,3133.3332519531,3133.3332519531,0.0,0.0,927.6666870117,927.0333343506,11.873295784,9.2152643442,0.0,0.0,9103,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000294,81920,0.009739,0.102,0.937,5.0,linear,False,32,1,simple,,,5,250000,64,12000
3256,20251227-190018,86.7846298218,100.0000152588,153.2028198242,155.6067504883,0.0256499223,0.0521734144,1.370419825,1.3054790497,72.5500030518,64.2752031466,21631.666015625,21550.138195503,3133.3332519531,3133.3332519531,0.3333333433,0.0162601631,927.0,927.0,14.5566806793,10.5944274577,0.0,0.0,9104,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000128,40960,0.00408,0.212,0.94,4.0,constant,False,128,3,simple,,,5,500000,128,12000
3257,20251227-190306,100.0000152588,100.0000152588,63.6204109192,422.6846923828,0.0341503181,0.0511801816,1.0165592683,0.8511337042,69.5,64.3238956497,21553.5,21475.5903614458,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,14.749379158,10.6372177113,0.0,0.0,9105,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000292,10240,0.003982,0.3,0.912,10.0,linear,False,32,2,simple,,,5,1000000,2048,12000
3258,20251227-191015,1.5084781647,1.5084781647,211.2370910645,211.2370910645,0.0244883553,0.0358390501,1.4098301806,1.3974984884,67.5666656494,64.0508128841,21731.666015625,21609.6543921494,3133.3332519531,3133.3332519531,0.0,0.0,929.0,927.0975609756,15.8770675659,10.6088441988,0.0,0.0,9106,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000159,81920,0.006738,0.108,0.938,8.0,linear,False,64,1,simple,,,5,500000,64,12000
3259,20251227-191355,1.6736719608,1.7918071747,35.630821228,40.2718887329,0.0337418118,0.1369141131,1.4218653738,1.4205619097,66.7666702271,64.0604162216,21484.0,21457.8957519531,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,11.163310051,9.2661750913,0.0,0.0,9107,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000177,10240,0.008819,0.245,0.931,8.0,linear,False,64,1,simple,,,5,100000,256,12000
3260,20251227-191443,1.0881602764,1.1315984726,9.5953722,30.2134838104,0.0340805389,0.2157346122,1.4148289859,1.4038175344,66.0999984741,64.1145839691,21487.666015625,21458.5207519531,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,13.6998615265,10.1853942275,0.0,0.0,9108,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000234,40960,0.002192,0.153,0.913,3.0,constant,False,64,1,simple,,,5,100000,1024,12000
3261,20251227-191520,100.0000152588,100.0000152588,46.1852302551,162.0322723389,0.0342512284,0.0211698171,1.3971657346,1.3849276304,69.5500030518,64.5569105381,21555.5,21478.8252191311,3133.3332519531,3133.3332519531,0.0,0.0,929.0,927.0731707317,17.0654067993,10.7545152292,0.0,0.0,9109,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,5.7e-05,10240,0.002646,0.298,0.908,5.0,linear,True,128,3,simple,,,5,500000,512,12000
3262,20251227-191812,1.1785578728,1.2627952099,15.8701353073,25.0805397034,,,1.4189382344,1.4189382792,65.75,64.3875007629,21615.5,21534.9584960938,3133.3332519531,3133.3332519531,0.5,0.0625,927.0,927.0,11.7584810257,9.9099619985,0.0,0.0,9110,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,3.8e-05,163840,0.001331,0.152,0.935,3.0,linear,True,512,1,simple,,,5,100000,64,12000
3263,20251227-191844,1.5466959476,1.6466817856,61.7960968018,76.5511703491,0.0175343566,0.1990851089,1.4207974017,1.4234626293,66.5999984741,63.376666069,21595.666015625,21539.9416015625,3133.3332519531,3133.3332519531,0.3333333433,0.0333333343,927.0,927.0,14.486538887,10.430793047,0.0,0.0,9111,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000104,81920,0.001857,0.247,0.945,4.0,constant,True,512,1,simple,,,5,250000,2048,12000
3264,20251227-192017,100.0000152588,100.0000152588,252.9672546387,294.8494873047,0.0251939205,0.1044902258,1.4032593721,1.3616777658,72.25,64.5172689047,21721.0,21632.1043862952,3133.3332519531,3133.3332519531,0.5,0.0261044179,927.0,927.0,15.6214485168,11.1420789857,0.0,0.0,9112,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,8.9e-05,81920,0.009835,0.268,0.914,3.0,constant,True,32,2,simple,,,5,1000000,512,12000
3265,20251227-192519,1.1940726042,1.276237607,21.895652771,61.5888290405,,,1.4189382732,1.4189382792,68.0,64.9433334351,22029.0,21800.75,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927.0,927.0,15.3985614777,11.1967385769,0.0,0.0,9113,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000264,327680,0.002134,0.114,0.927,4.0,linear,False,256,3,simple,,,5,250000,2048,12000
3266,20251227-192630,2.3213675022,2.3213675022,165.5455322266,165.5455322266,0.0248500886,0.0235974595,1.4025033102,1.3913066387,68.2666702271,63.0097562278,21599.0,21547.9024390244,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,15.0528354645,10.1171321287,0.0,0.0,9114,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,7.8e-05,40960,0.004092,0.226,0.901,4.0,linear,False,128,2,simple,,,5,500000,1024,12000
3267,20251227-192924,1.1527204514,1.2503920794,19.1486625671,77.2231826782,0.0121171074,0.5962792635,1.4188375473,1.4186210632,68.6666641235,64.5100004196,21943.333984375,21779.8583007812,3133.3332519531,3133.3332519531,0.5,0.0416666672,927.0,927.0,15.2493524551,11.0752378702,0.0,0.0,9115,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,9.2e-05,163840,0.000988,0.176,0.911,4.0,linear,True,64,2,simple,,,5,250000,128,12000
3268,20251227-193049,100.0000152588,100.0000152588,131.6586456299,155.6795654297,0.0241267496,0.0515014628,1.3968573547,1.3672784567,69.6500015259,63.4321135544,21636.333984375,21559.4959032012,3133.3332519531,3133.3332519531,0.3333333433,0.0081300815,927.0,927.0,15.7952594757,10.790490604,0.0,0.0,9116,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000104,20480,0.007636,0.266,0.938,4.0,constant,True,32,3,simple,,,5,500000,1024,12000
3269,20251227-193335,100.0000152588,100.0000152588,608.4063110352,792.9870605469,0.0187392176,0.0510925984,1.2548478641,0.9972202778,73.1999969482,64.8882530396,21911.0,21727.4347350339,3133.3332519531,3133.3332519531,1.0,0.0090361446,927.0,927.0,18.4143009186,11.6829016008,0.0,0.0,9117,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000193,163840,0.003615,0.294,0.909,8.0,constant,False,32,1,simple,,,5,2000000,512,12000
3270,20251227-194656,1.8021738529,1.8292682171,209.5991668701,240.8187255859,0.025450423,0.0770308354,1.39791855,1.3700600863,71.2666702271,64.5493902811,21705.25,21586.5264386433,3133.3332519531,3133.3332519531,0.5,0.012195122,927.0,927.0,14.9341249466,10.620667853,0.0,0.0,9118,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,5.6e-05,81920,0.00464,0.185,0.911,10.0,constant,False,512,1,simple,,,5,500000,128,12000
3271,20251227-195105,100.0000076294,100.0000076294,131.8665466309,328.8028869629,0.0355096506,0.0312091832,1.1222090125,0.7927504182,76.0,64.5746985746,21661.5,21555.5481692395,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927.0,927.0,16.2096042633,11.3252937708,0.0,0.0,9119,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000233,40960,0.000349,0.267,0.921,5.0,constant,False,256,1,simple,,,5,1000000,64,12000
3272,20251227-195641,1.3508162498,1.3508162498,369.7490844727,369.7490844727,0.0129003795,0.1008035466,1.4076824131,1.397583127,70.9000015259,63.4732931666,22208.666015625,21891.3695406627,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927.0,927.0,13.9331674576,10.1996158692,0.0,0.0,9120,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000183,327680,0.001699,0.292,0.904,3.0,linear,True,512,2,simple,,,5,1000000,128,12000
3273,20251227-200258,1.6709005833,1.8446077108,80.9408035278,93.4623260498,0.0121949706,0.1847898662,1.4194533348,1.4197423458,68.0,63.6933338165,21705.0,21631.4333984375,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,13.7313327789,10.7162046909,0.0,0.0,9121,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,2.4e-05,81920,0.008406,0.238,0.941,4.0,constant,True,512,3,simple,,,5,250000,64,12000
3274,20251227-200455,100.0000152588,100.0000152588,327.322845459,411.0129089355,0.0255741075,0.3530059171,1.3332450117,1.2505609989,71.8000030518,64.3321283639,21738.5,21633.9518072289,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927.0,927.0,18.3207931519,11.3814261103,0.0,0.0,9122,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000202,81920,0.008003,0.117,0.949,8.0,linear,True,128,2,simple,,,5,1000000,128,12000
3275,20251227-201153,100.0000152588,100.0000152588,165.6597290039,796.9525756836,0.0346211314,0.002486735,1.1544777255,1.052426219,74.25,65.0179720729,21693.5,21574.9006024096,3133.3332519531,3133.3332519531,0.5,0.0030120482,929.0,927.0301204819,17.9701385498,12.0416948307,0.0,0.0,9123,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000224,40960,0.003739,0.212,0.918,8.0,linear,False,128,2,simple,,,5,2000000,256,12000
3276,20251227-202519,1.2926146984,1.2926146984,45.8241844177,45.8241844177,0.016632895,0.0342467679,1.4178445339,1.4079329967,65.8000030518,63.2166676521,21618.0,21588.9792480469,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,12.1213407516,10.1429328918,0.0,0.0,9124,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.00017,40960,0.008583,0.152,0.902,10.0,constant,True,256,2,simple,,,5,100000,512,12000
3277,20251227-202612,100.0000152588,100.0000152588,51.3169708252,293.3331604004,0.0342891124,0.1356944189,1.3371698081,1.2928301096,86.3000030518,64.4118476776,21688.0,21535.6526261295,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,16.018945694,11.1065457758,0.0,0.0,9125,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000189,10240,0.004099,0.23,0.947,4.0,linear,True,32,2,simple,,,5,1000000,2048,12000
3278,20251227-203113,15.9142885208,43.8928642273,758.7669067383,860.028503418,0.0171945442,0.9122447458,1.3346311752,1.2389581203,74.5500030518,64.3918675342,21673.666015625,21574.5080125188,3133.3332519531,3133.3332519531,0.3333333433,0.0020080322,929.0,927.0381524879,18.5706272125,11.0540992754,0.0,0.0,9126,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,4.2e-05,40960,0.00046,0.168,0.902,10.0,constant,True,32,1,simple,,,5,2000000,2048,12000
3279,20251227-204541,1.1712120771,1.1770398617,19.0527019501,25.172712326,,,1.4189382493,1.4189382792,65.8499984741,63.2062497139,21666.333984375,21581.8332519531,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,11.4383430481,9.3545150757,0.0,0.0,9127,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000189,327680,0.001982,0.296,0.948,8.0,linear,True,32,1,simple,,,5,100000,512,12000
3280,20251227-204614,1.3162977695,1.3336713314,77.6602096558,80.6950149536,0.0121914223,0.0339568704,1.4204619825,1.4237359762,68.7333297729,64.3758331299,21788.5,21682.1166015625,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,13.7341432571,10.3775003672,0.0,0.0,9128,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000296,163840,0.005184,0.223,0.932,3.0,constant,True,512,2,simple,,,5,250000,512,12000
3281,20251227-204744,1.2643700838,1.2825396061,9.8193950653,25.0334186554,,,1.4189382493,1.4189381599,65.1333312988,63.8520832062,21631.0,21542.4790039062,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,13.4961700439,10.9554832578,0.0,0.0,9129,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000265,163840,0.00985,0.259,0.917,5.0,constant,True,32,1,simple,,,5,100000,256,12000
